Projected_Year,Simulation,Claim_1,Claim_2,Claim_3,Claim_4,Claim_5,Claim_6,Claim_7,Claim_8,Claim_9,Claim_10,Claim_11,Claim_12,Claim_13,Claim_14,Claim_15,Claim_16,Claim_17,Claim_18,Claim_19,Claim_20,Claim_21,Claim_22,Claim_23,Claim_24,Claim_25,Claim_26,Claim_27,Claim_28,Claim_29,Claim_30,Claim_31,Claim_32,Claim_33,Claim_34,Claim_35,Claim_36,Claim_37,Claim_38,Claim_39,Claim_40,Claim_41,Claim_42,Claim_43,Claim_44,Claim_45,Claim_46,Claim_47,Claim_48,Claim_49,Claim_50,Claim_51,Claim_52,Claim_53,Claim_54,Claim_55,Claim_56,Claim_57,Claim_58,Claim_59,Claim_60,Claim_61,Claim_62,Claim_63,Claim_64,Claim_65,Claim_66,Claim_67,Claim_68,Claim_69,Claim_70,Claim_71,Claim_72,Claim_73,Claim_74,Claim_75,Claim_76,Claim_77,Claim_78,Claim_79,Claim_80,Claim_81,Claim_82,Claim_83
2026,4332,4755,6137,340,1072,673,3857,223,53,0,12381,15,7180,30,5384,700,602,50000,3603,188,44962,30825,1023,20229,1088,1270,635,27039,12597,173.0,12413.0,50000.0,172.0,430.0,2874.0,894.0,222.0,299.0,7033.0,105.0,5100.0,13984.0,29948.0,7937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4333,16264,439,5469,50,5,25367,2351,20234,28052,12922,18331,26177,1078,13686,3857,195,18783,7660,1463,250,10078,17,1467,8042,853,20,10,5234,43.0,4092.0,2457.0,6478.0,10492.0,1821.0,25330.0,17466.0,6555.0,20.0,398.0,45426.0,894.0,130.0,50000.0,1056.0,27974.0,50000.0,496.0,37720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4334,2757,86,7957,17646,256,50000,8224,441,50000,497,4424,22396,3042,50000,50000,676,673,18745,163,4048,5955,4109,8027,7776,331,255,5,1426,5911.0,125.0,49.0,5836.0,1073.0,2746.0,12050.0,1017.0,26801.0,2431.0,2609.0,1.0,371.0,12188.0,125.0,1507.0,2366.0,615.0,323.0,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4335,25,4748,50000,33957,61,7318,71,50000,50000,7937,1273,2600,50000,8025,1153,162,23908,2977,2394,3378,91,8875,1937,50000,298,5,50000,78,1915.0,56.0,502.0,50000.0,50000.0,10404.0,244.0,4260.0,19685.0,112.0,13253.0,1014.0,417.0,36867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,4336,2395,2038,2307,107,1675,194,36837,3049,4962,971,1351,189,213,324,7104,21,181,29153,1860,471,61,3152,46,3252,50000,115,1382,5493,50000.0,1213.0,3561.0,1437.0,298.0,4193.0,2787.0,70.0,50000.0,548.0,2378.0,13409.0,2851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4337,1,96,752,27,5443,5170,50000,50000,4479,8732,10,3498,76,130,78,30386,1344,677,77,1507,50000,649,787,427,664,10776,1814,1668,392.0,6979.0,634.0,442.0,15579.0,50000.0,156.0,3.0,1933.0,5342.0,1432.0,5.0,1141.0,50000.0,172.0,81.0,2032.0,50000.0,5756.0,4156.0,4378.0,868.0,4049.0,485.0,774.0,12.0,107.0,198.0,10186.0,50000.0,2281.0,1222.0,,,,,,,,,,,,,,,,,,,,,,,
2026,4338,108,2910,38,31247,8525,5026,81,950,488,50000,44,429,465,5523,28303,79,2012,228,13411,50000,3794,21255,5960,1801,4139,50000,3879,4029,698.0,50000.0,362.0,38753.0,149.0,1587.0,50000.0,5711.0,6996.0,287.0,36.0,266.0,21805.0,6131.0,25.0,563.0,50000.0,16437.0,200.0,822.0,2508.0,394.0,1610.0,59.0,486.0,2092.0,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4339,6750,89,160,50000,19970,14363,727,2195,272,20311,145,1779,2,47,146,121,140,631,6268,1088,1854,195,50000,50000,12190,255,12253,88,12505.0,385.0,24362.0,526.0,25955.0,189.0,2217.0,481.0,40.0,426.0,95.0,349.0,1797.0,5820.0,50000.0,6934.0,6235.0,300.0,3270.0,7672.0,39019.0,385.0,3920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4340,50000,12858,1373,390,28279,404,392,1961,3474,50000,185,65,666,24,62,18833,31,50000,329,150,50000,50000,1697,4407,1576,3059,3868,14814,2425.0,1300.0,50000.0,7643.0,1147.0,50000.0,288.0,1579.0,533.0,593.0,158.0,174.0,120.0,116.0,19864.0,1838.0,137.0,7426.0,186.0,110.0,50000.0,50000.0,5466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,4341,50000,1029,520,9005,9332,8713,50000,94,13183,1161,4560,167,3254,2229,4696,1535,1434,177,2295,4904,50000,714,584,8784,9697,593,190,274,86.0,2234.0,9.0,620.0,968.0,406.0,38.0,773.0,20201.0,4063.0,1098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4342,598,50000,50000,9282,7,1765,288,4244,1072,1252,16,987,565,50000,81,619,50000,155,41647,24,2858,680,553,12324,12,268,30628,68,1363.0,6390.0,108.0,11226.0,652.0,8613.0,1205.0,690.0,31.0,142.0,23234.0,33565.0,1381.0,29638.0,5271.0,6255.0,457.0,9878.0,855.0,19623.0,1201.0,2428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4343,50000,638,1,76,135,695,11551,21413,36378,184,20,1228,1809,4496,1901,71,41,11912,298,2996,138,5768,1198,50000,328,4896,1306,34127,4436.0,8286.0,36.0,42796.0,50000.0,455.0,19297.0,379.0,68.0,1.0,3627.0,770.0,2736.0,216.0,2908.0,502.0,50000.0,482.0,106.0,580.0,45598.0,7832.0,10775.0,581.0,12218.0,7236.0,28796.0,359.0,23.0,3964.0,2733.0,,,,,,,,,,,,,,,,,,,,,,,,
2026,4344,3037,2722,313,12677,1264,5,25996,28474,52,50000,3723,50000,23967,24,293,6607,13,9183,8869,8293,136,5128,4564,28110,22375,103,220,6224,293.0,51.0,2560.0,6577.0,7318.0,17771.0,16916.0,23828.0,50000.0,2730.0,50000.0,12456.0,1668.0,705.0,411.0,45773.0,576.0,7163.0,805.0,145.0,400.0,32097.0,333.0,40.0,3536.0,220.0,550.0,12706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,4345,3728,772,228,49473,18850,408,1231,3878,60,43,117,50000,247,50000,30870,50000,3283,5084,491,4947,133,3075,16278,237,50000,50000,36,1684,1020.0,48.0,50000.0,8447.0,32161.0,17182.0,164.0,11799.0,6348.0,3820.0,589.0,118.0,112.0,853.0,2194.0,50000.0,2358.0,3610.0,14024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,4346,149,2017,9096,28855,18918,3552,24587,1158,21297,2582,50000,1186,18,4036,2546,2990,37901,3022,12027,360,72,542,656,21244,50000,1837,539,583,6600.0,761.0,587.0,2857.0,14220.0,1553.0,42.0,1430.0,6773.0,42177.0,49.0,27644.0,4575.0,3285.0,23137.0,14975.0,1580.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4347,4819,539,4427,50000,10537,48922,7003,11685,2426,50000,1390,596,5466,2272,1277,11143,50000,209,601,10827,0,13203,2463,1773,50000,468,50000,213,3141.0,1434.0,375.0,5786.0,1360.0,5895.0,6795.0,6076.0,50000.0,2028.0,88.0,147.0,50000.0,15319.0,455.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4348,102,8387,10007,50000,32760,192,919,5284,50000,42533,9409,739,119,3382,50000,4444,15,211,7853,1282,4877,2488,132,57,41,55,537,131,138.0,8533.0,2174.0,6615.0,2410.0,800.0,711.0,1754.0,88.0,50000.0,7147.0,50000.0,26.0,18930.0,5797.0,1802.0,202.0,678.0,450.0,279.0,1194.0,418.0,8.0,10477.0,936.0,4616.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4349,50000,642,705,20892,493,278,462,290,22913,166,2638,1814,63,23,488,317,67,1767,2283,437,2439,478,50000,987,7392,172,6424,487,50000.0,50000.0,727.0,4.0,4992.0,7934.0,1104.0,388.0,1339.0,6252.0,39371.0,923.0,50000.0,165.0,50000.0,29.0,568.0,7607.0,30701.0,410.0,25076.0,6663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4350,1939,11988,60,46791,735,1126,1335,37444,6635,4084,1292,1818,341,13012,369,12144,106,2497,1394,29108,4162,1312,636,31491,544,9772,157,4088,2.0,205.0,936.0,78.0,50000.0,50000.0,50000.0,93.0,8288.0,305.0,4.0,3781.0,16.0,80.0,2.0,279.0,19597.0,1258.0,649.0,1859.0,686.0,1042.0,23898.0,528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4351,9976,3836,228,2012,446,50000,6018,4121,1406,160,619,50000,124,50000,173,23032,16224,50000,585,2370,15,11660,3146,120,325,796,30364,157,4227.0,3555.0,7957.0,50000.0,1205.0,18403.0,50000.0,24.0,1176.0,33.0,6520.0,94.0,1414.0,7769.0,861.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4352,31395,7158,795,894,6349,1266,13439,15275,36,270,50000,22,8904,4423,34122,6124,51,31,185,99,443,109,32244,921,2898,11088,248,16,50000.0,33741.0,50000.0,969.0,50000.0,6.0,6669.0,6654.0,3778.0,2854.0,479.0,1705.0,2938.0,14599.0,832.0,933.0,12151.0,6784.0,1975.0,183.0,1144.0,15542.0,2242.0,240.0,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
